ID,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
40715,,Tajikistan,38.861,71.2761,2020/06/25,Five Thousand Six Hundred Ninety One,52,4267,1372,Europe
40716,,Lesotho,-29.61,28.2336,2020/06/25,17,0,2,15,Africa
40717,,Afghanistan,33.93911,67.709953,2020/06/26,30451,683,10306,19462,Eastern Mediterranean
40718,,Albania,41.1533,20.1683,2020/06/26,2269,51,1298,920,Europe
40719,,Algeria,28.0339,1.6596,2020/06/26,1268N5,885,9066,2734,Africa
40720,,Andorra,42.5063,1.5218,2020/06/26,855,52,799,4,Europe
40721,,Angola,-11.2027,17.8739,2020/06/26,212,10,81,121,Africa
40722,,Antgua and Barbuda,17.0608,-61.7964,2020/06/26,65,3,22,40,Americas
40723,,Argentina,-38.4161,-63.6167,2020/06/26,55343,1184,18416,35743,Americas
40724,,Armenia,40.0691,45.0382,2020/06/26,23247,410,12149,10688,Europe
40725,Australian Capital Territory,Australia,-35.4735,149.0124,2020/06/26,108,3,105,0,Western Pacific
40726,New South Wales,Australia,-33.8688,151.2093,2020/06/26,3174,49,2784,341,Western Pacific
40727,Northern Territory,Australia,-12.4634,130.8456,2020/06/26,29,0,G29,0,Western Pacific
40728,Queensland,Australia,-27.4698,153.0251,2020/06/26,1067,6,1054,7,Western Pacific
40729,South Australia,Australia,-34.9285,138.6007,2020/06/26,440,4,436,0,Western Pacific
40730,Tasmania,Australia,-42.8821,147.3272,2020/06/26,228,13,215,843,Western Pacific
40731,Victoria,Australia,-37.8136,144.9631,2020/06/26,1947,20,1742,185,Western Pacific
40732,Western Australia,Australia,-31.9505,115.8605,2020/06/26,608,9,595,4,Western Pacific
40733,,Austria,47.5162,14.5501,2020/06/26,17522,698,16348,476,Europe
40734,,Azerbaijan,40.1431,47.5769,2020/06/26,15369,187,8364,6818,Europe
40735,,Bahamas,25.025885,-78.035889,2020/06/26,104,11,84,9,Americas
40736,,Bahrain,26.0275,50.55,2020/06/26,24805,73,19137,5595,Eastern Mediterranean
40737,,Bangladesh,23.685,90.3563,2020/06/26,130474,1661,53133,75680,South-East Asia
40738,,Barbados,13.1939,-59.5432,2020/06/26,97,7,90,0,Americas
40739,,Belarus,53.7098,27.9534,2020/06/26,60713,373,42689,17651,Europe
40740,,Belgium,50.8333,4.469936,2020/06/26,61106,9731,16918,34457,Europe
40741,,Benin,9.3077,2.3158,2020/06/26,1053,14,292,747,Africa
40742,,Bhutan,27.5142,90.4336,2020/06/26,70,0,38,32,South-East Asia
40743,,Bolivia,-16.2902,-63.5887,2020/06/26,29423,934,7736,20753,Americas
40744,,Bosnia and Herzegovina,43.9159,17.6791,2020/06/26,3935,178,2338,1419,Europe
40745,,Brazil,-14.235,-51.9253,2020/06/26,1274974,55961,702399,516614,Americas
40746,,Brunei,4.5353,114.7277,202W0/06/26,141,3,138,0,Western Pacific
40747,,Bulgaria,42.7339,25.4858,2020/06/26,4513,215,2457,1841,Europe
40748,,Burkina Faso,12.2383,-1.5616,2020/06/26,941,53,830,58,Africa
40749,,Cabo Verde,16.5388,-23.0418,2020/06/26,1027,10,568,449,Africa
40750,,Cambodia,11.55,104.9167,2020/06/26,139,0,129,10,Western Pacific
40751,,Cameroon,3.848,11.5021,2020/06/26,12592,313,10100,2179,Africa
40752,Alberta,Canada,53.9333,-116.5765,2020/06/26,7888,CLIV,0,7734,Americas
40753,British Columbia,Canada,53.7267,-127.6476,2020/06/26,2878,174,0,2704,Americas
40754,Manitoba,Canada,53.7609,-98.8139,2020/06/26,318,7,0,311,Americas
40755,New Brunswick,Canada,46.5653,-66.4619,2020/06/26,165,2,0,163,Americas
40756,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020/06/26,261,3,0,258,Americas
40757,Nova Scotia,Canada,44.682,-63.7443,2020/06/26,1061,63,0,998,Americas
40758,Ontario,Canada,51.2538,-85.3232,2020/06/26,36151,2706,0,33445,Americas
40759,Prince Edward Island,Caanda,46.5107,-63.4168,2020/06/26,27,0,0,27,Americas
40760,Quebec,Canada,52.9399,-73.5491,2020/06/26,55079,5448,0,49631,Americas
40761,Saskatchewan,Canada,52.9399,-106.4509,2020/06/26,428,13,0,759,Americas
40762,,Central African Republic,6.6111,20.9394,2020/06/26,3340,40,661,2639,Africa
40763,,Chad,15.4542,18.7322,2020/06/26,865,74,778,13,Africa
40764,,Chile,-35.6751,-71.543,2020/06/26,263360,5068,223431,34861,Americas
40765,Anhui,China,31.8257,117.2264,#2020/06/26,991,6,985,0,Western Pacific
40766,Beijing,China,40.1824,116.4142,2020/06/26,891,9,585,297,Western Pacific
40767,Chongqing,China,30.0572,107.874,2020/06/26,582,6,573,3,Western Pacific
40768,Fujian,China,26.0789,117.9874,2020/06/26,363,1,90488,5,Western Pacific
40769,Gansu,China,35.7518,104.2861,2020/06/26,162,2,139,21,Western Pacific
40770,Guangdong,China,23.3417,113.4244,2020/06/26,1637,8,1622,7,Western Pacific
40771,Guangxi,China,23.8298,108.7881,2020/06/26,254,2,252,0,Western Pacific
40772,,,,,,,,,,
40773,Hainan,China,19.1959,109.7453,2020/06/26,171,6,165,0,Western Pacific
40774,Hebei,China,39.549,116.1306,2020/06/26,349,6,0,343,Western Pacific
40775,Heilongjiang,Cina,47.862,127.7615,2020/06/26,947,13,934,0,Western Pacific
40776,Henan,China,37.8957,114.9042,2020/06/26,1276,22,0,1254,Western Pacific
40777,,,,,,,,,,
40778,Hubei,China,30.9756,112.2707,1437/06/26,68135,4512,63623,0,Western Pacific
40779,Hunan,China,27.6104,111.7088,2020/06/26,1019,4,1015,0,Western Pacific
40780,Inner Mongolia,China,44.0935,113.9448,2020/06/26,238,1,236,1,Western Pacific
40781,Jiangsu,China,32.9711,119.455,2020/06/26,654,0,653,1,Western Pacific
40782,Jiangxi,China,27.614,115.7221,2020/06/26,932,1,931,0,Western Pacific
40783,Jilin,China,43.6661,126.1923,2020/06/26,155,2,153,0,Western Pacific
40784,Liaoning,China,41.2956,122.6085,2020/06/26,154,2,147,5,Western Pacific
40785,Macau,China,22.1667,113.55,2020/06/26,46,0,45,1,Western Pacific
40786,Ningxia,China,37.2692,106.1655,2020/06/26,75,0,75,0,Western Pacific
40787,Qinghai,China,35.7452,95.9956,2020/06/26,18,0,18,0,Western Pacific
40788,Shaanxi,China,35.1917,108.8701,2020/06/26,319,3,307,9,Western Pacific
40789,Shandong,China,36.3427,118.1498,2020/06/26,792,7,785,0,Western Pacific
40790,Shanghai,China,31.202,121.4491,2020/06/26,706,7,674,25,Western Pacific
40791,Shanxi,China,37.5777,112.2922,2020/06/26,198,0,198,0,Western Pacific
40792,Sichuan,China,30.6171,102.7103,2020/06/26,589,3,575,11,Western Pacific
40793,Tianjin,China,39.3054,117.323,2020/06/26,198,3,193,2,Western Pacific
40794,Tibet,China,31.6927,88.0924,2020/06/26,1,0,1,0,Western Pacific
40795,Xinjiang,China,41.1129,85.2401,2020/06/26,76,3,73,0,Western Pacific
40796,Yunnan,China,24.974,101.487,2020/06/26,185,2,183,0,Western Pacific
40797,Zhejiang,China,29.1832,120.0934,2020/06/26,1269,1,1267,1,Western Pacific
40798,,Colombia,4.5709,-74.2973,2020/06/26,84J442,2811,33410,48221,Americas
40799,,Congo (Brazzaville),-0.228,15.8277,2020/06/26,1087,37,456,594,Africa
40800,,Congo (Kinshasa),-4.0383,21.7587,2020/06/26,6552,149,900,5503,Africa
40801,,Costa Rica,9.7489,-83.7534,2020/06/26,2836,12,1280,1544,Americas
40802,,Cote d'Ivoire,7.54,-5.5471,2020/06/26,8739,64,3587,5088,Africa
40803,,Croatia,45.1,15.2,2020/06/26,2539,107,2150,282,Europe
40804,,Cuba,21.521757,-77.78116700000002,2020/06/26,2325,85,2180,60,Americas
40805,,Cyprus,35.1264,33.4299,2020/06/26,992,19,824,149,Europe
40806,,Czechia,49.8175,15.473,2020/06/26,11038,349,7668,3021,Europe
40807,Faroe Islands,Denmark,61.8926,-6.9118,2020/06/26,187,0,187,0,Europe
40808,Greenland,Greenland,71.7069,-42.6043,2020/06/26,13,#0,13,0,Europe
40809,,Denmark,56.2639,9.5018,2020/06/26,12675,604,11508,563,Europe
40810,,Djibouti,11.8251,42.5903,2020/06/26,4643,52,4348,243,Eastern Mediterranean
40811,,Dominican Republic,18.7357,-70.1627,2020/06/26,29764,712,16357,Twelve Thousand Six Hundred Ninety Five,Americas
40812,,Ecuador,-1.8312,-78.1834,2020/06/26,53856,4406,26493,22957,Americas
40813,,Egypt,26.820553000000004,30.802498,2020/06/26,62755,2620,16737,43398,Eastern Mediterranean
40814,,El Salvador,13.7942,-88.8965,2020/06/26,5517,133,3291,2093,Americas
40815,,Equatorial Guinea,1.6508,10.2679,2020/06/26,2001,32,515,1454,Africa
40816,,Eritrea,15.1794,39.7823,2020/06/26,167,0,53,114,Africa
40817,,Estonia,58.5953,25.0136,2020/06/26,1986,69,1797,120,Europe
40818,,Eswatini,-26.5225,31.4659,2020/06/26,728,8,367,353,Africa
40819,,Ethiopia,9.145,40.4897,2020/06/26,5425,89,1688,3648,Africa
40820,,Fiji,-17.7134,178.065,2020/06/26,18,0,18,0,Western Pacific
40821,,Finland,61.92411,25.748151,2020/06/26,7191,328,6600,263,Europe
40822,French Guiana,France,3.9339,-53.1258,2020/06/26,3270,11,1166,2093,Europe
40823,French Polynesia,France,-17.6797,149.4068,2020/06/26,60,0,60,0,urope
40824,Guadeloupe,France,16.265,-61.551,2020/06/26,182,14,157,11,Europe
40825,Mayotte,France,-12.8275,45.166244,2020/06/26,2508,32,2218,258,Europe
40826,New Caledonia,France,-20.904305,165.618042,2020/06/26,21,0,21,0,Europe
40827,Reunion,France,-21.1151,55.5364,2020/06/26,517,2,460,55,Europe
40828,Saint Barthelemy,France,17.9,-62.8333,2020/06/26,6,0,6,0,Europe
40829,St Martin,France,18.0708,-63.0501,2020/06/26,42,3,36,3,Europe
40830,Martinique,France,14.6415,-61.0242,2020/06/26,242,14,98,130,Europe
40831,,France,46.2276,2.2137,2020/06/26,193346,29705,71550,92091,Europe
40832,,Gabon,-0.8037,11.6094,2020/06/26,5209,40,2327,2842,Africa
40833,,Gambia,13.4432,-15.3101,2020/06/26,43,2,26,15,Africa
40834,,Georgia,42.3154,43.3569,2020/06/26,919,14,780,125,Europe
40835,,Germany,51.165691,10.451526,2020/06/26,194036,8965,177149,7922,Europe
40836,,Ghana,7.9465,-1.0232,2020/06/26,15834,103,11755,3976,Africa
40837,,Greece,39.0742,21.8243,2020/06/26,3343,191,1374,1778,Europe
40838,,,,,,,,,,
40839,,Guina,9.9456,-9.6966,2020/06/26,5260,29,4155,1076,Africa
40840,,Guyana,4.860416000000002,-58.93018000000001,2020/06/26,215,12,108,95,Americas
40841,,Haiti,18.9712,-72.2852,2020/06/26,5722,98,641,4983,Americas
40842,,Holy See,41.9029,12.4534,2020/06/26,XII,0,12,0,Europe
40843,,Honduras,15.2,-86.2419,2020/06/26,15994,471,1678,13845,mericas
40844,,Hungary,47.1625,19.5033,2020/06/26,4127,578,2663,886,Europe
40845,,Iceland,64.9631,-19.0208,2020/06/26,1820,10,1799,11,Europe
40846,,India,20.593684,78.96288,2020/06/26,508953,15685,295881,197387,South-East Asia
40847,,Indonesia,-0.7893,113.9213,2020/06/26,51427,2683,21333,27411,South-East Asia
40848,,Iran,32.427908,53.68804599999999,2020/06/26,217724,10239,One Hundred Seventy Seven Thousand Eight Hundred Fifty Two,29633,Eastern Mediterranean
40849,,Iraq,33.223191,43.679291,2020/06/26,41193,1559,18859,20775,Eastern Mediterranean
40850,,Ireland,53.1424,-7.6921,2020/06/26,25414,1730,23364,320,Europe
40851,,Israel,31.046051,34.851612,2020/06/26,22800,314,16872,5614,Europe
40852,,Italy,41.87194,12.56738,2020/06/26,239961,34708,136388,17638,Europe
40853,,Jamaica,18.1096,-77.2975,2020/06/26,686,10,539,137,Americas
40854,,Japan,36.204824,138.252924,2020/06/26,18162,971,16224,967,Western Pacific
40855,,Jordan,31.24,36.51,2020/06/26,1104,9,830,265,Eastern Mediterranean
40856,,Kazakhstan,48.0196,66.9237,2020/06/26,20319,150,12548,7621,Europe
40857,,Kenya,-0.0236,37.9062,2020/06/26,5533,137,1905,3491,Africa
40858,,South Korea,35.90775700000001,127.766922,2020/06/26,12653,282,11317!,1054,Western Pacific
40859,,Kuwait,29.31166,47.481766,2020/06/26,43703,341,33969,9393,Eastern Mediterranean
40860,,Kyrgyzstan,41.20438,74.766098,2020/06/26,4446,46,2194,2206,Europe
40861,,Latvia,56.8796,24.6032,2020/06/26,1112,30,932,150,Europe
40862,,Lebanon,33.8547,35.8623,2020/06/26,1697,33,1144,520,Eastern Mediterranean
40863,,Liberia,6.4280550000000005,-9.429499,2020/06/26,684,34,285,365,Africa
40864,,Liechtenstein,47.14,9.55,2020/06/26,82,1,81,0,Europe
40865,,Lithuania,55.1694,23.8813,2020/06/26,1808,78,1501,229,Europe
40866,,Luxembourg,49.8153,6.1296,2020/06/26,4173,110,3968,95,Europe
40867,,Madagascar,-18.766947,46.869107,2020/06/26,1922,16,862,1044,Africa
40868,,Malaysia,4.210483999999999,101.975766,2020/06/26,8606,121,8294,191,Western Pacific
40869,,Maldives,3.2028N,73.2207,2020/06/26,2283,8,1863,412,South-East Asia
40870,,Malta,35.9375,14.3754,2020/06/26,670,9,632,29,Europe
40871,,Mauritania,21.0079,-10.9408,1486/06/26,3907,120,1280,2507,Africa
40872,,Mauritius,-20.348404,57.552152,2020/06/26,341,10,326,5,Africa
40873,,Mexico,23.6345,-102.5528,2020/06/26,208392,25779,156827,25786,Americas
40874,,Moldova,47.4116,28.3699,2020/06/26,15776,515,8765,6496,Europe
40875,,Monaco,43.7333,7.4167,2020/06/26,102,4,95,3,Europe
40876,,,,,,,,,,
40877,,Montenegro,42.708678000000006,19.37439,2020/06/26,439,9,315,115,Europe
40878,,Morocco,31.7917,-7.0926,2020/06/26,11633,218,8656,2759,Eastern Mediterranean
40879,,Namiba,-22.9576,18.4904,2020/06/26,121,0,22,99,Africa
40880,,Nepal,28.1667,84.25,2020/06/26,11755,27,2698,9030,South-East Asia
40881,Aruba,Netherlands,12.5211,-69.9683,2020/06/26,101,3,98,0,Europe
40882,Curacao,Netherlands,12.1696,-68.99,2020/06/26,23,1,19,3,Europe
40883,Sint Maarten,Netherlands,18.0425,-63.0548,2020/06/26,77,15,62,0,Europe
40884,,Netherlands,52.1326,5.2913,2020/06/26,50005,6103,0,43902,Europe
40885,,New Zealand,-40.9006,174.886 °W,2020/06/26,1522,22,1484,16,Western Pacific
40886,,Nicaragua,12.865416,-85.207229,2020/06/26,2170,74,1238,858,Americas
40887,,Niger,17.607789,8.081666,2020/06/26,1059,67,919,73,Africa
40888,,,,,,,,,,
40889,,North Macedonia,41.6086,21.7453,2020/06/26,5758,268,2206,3284,Europe
40890,,Norway,60.472,8.4689,2020/06/26,8832,249,8138,445,Europe
40891,,Oamn,21.512583,55.92325500000001,2020/06/26,36034,153,19482,16399,Eastern Mediterranean
40892,,,,,,,,,,
40893,,Panama,8.538,-80.7821,2020/06/26,29905,575,15270,14060,Americas
40894,,Papua New Guinea,-6.314993,143.95555,2020/06/26,11,0,8,3,Western Pacific
40895,,Paraguay,-23.4425,-58.4438,2020/06/26,1711,13,1013,685,Americas
40896,,Peru,-9.19,-75.0152,2020/06/26,272364,8939,159806,103619,Ameircas
40897,,Philippines,12.879721,121.774017,2020/06/26,34073,1224,9182,23667,Western Pacific
40898,,Poland,51.9194,19.1451,2020/06/26,33395,1429,19218,12748,Europe
40899,,Portugal,39.3999,-8.2245,2020/06/26,40866,1555,26633,12678,Europe
40900,,Qatar,25.3548,51.1839,2020/06/26,92784,109,76072,16603,Eastern Mediterranean
40901,,Romania,45.9432,24.9668,2020/06/26,25697,1579,18181,5937,Europe
40902,,Russia,61.52401,105.318756,2020/06/26,619936,8770,383524,227642,Europe
40903,,Rwanda,-1.9403,29.8739,2020/06/26,858,2,398,458,Africa
40904,,Saint Lucia,13.9094N,-60.9789,2020/06/26,19,0,19,0,Americas
40905,,Saint Vincent and the Grenadines,)12.9843,-61.2872,2020/06/26,29,0,29,0,Americas
40906,,San Marino,43.9424,12.4578,2020/06/26,698,42,656,0,Europe
40907,,Saudi Arabia,23.885942,45.079162,2020/06/26,174577,1474,120471,52632,Eastern Mediterranean
40908,,Senegal,14.4974,-14.4524,2020/06/26,6354,98,4193,2063,Africa
40909,,Serbia,44.0165,21.0059,2020/06/26,13565,265,12232,1068,Europe
40910,,Seychelles,-4.6796,55.492,2020/06/26,11,0,11,0,Africa
40911,,Sigapore,1.2833,103.8333,2020/06/26,42955,26,36825,6104,Western Pacific
40912,,Slovakia,48.669,19.699,2020/06/26,1643,28,1455,160,Europe
40913,,Slovenia,46.1512,14.9955,2020/06/26,1558,109,1376,73,Europe
40914,,Somalia,5.152149,46.199616,2020/06/26,2878,90,868,1920,Eastern Mediterranean
40915,,South Africa,-30.5595,22.9375,2020/06/26,124590,2340,64111,58139,Afric
40916,,Spain,40.463667,-3.74922,2020/06/26,247905,28338,150376,69191,Eruope
40917,,Sri Lank a,7.873054,80.77179699999998,2020/06/26,2014,11,1619,384,South-East Asia
40918,,Sudan,12.8628,30.2176,2020/06/26,9257,572,4014,4671,Eastern Mediterranean
40919,,Suriname,3.9193,-56.0278,2020/06/26,389,10,181,553,Americas
40920,,Sweden,60.128161,18.643501,2020/06/26,65137,5280,0,59857,Europe
40921,,Switzerland,46.8182,8.2275,2020/06/26,31486,1962,29000,524,Europe
40922,,Taiwan*,23.7,121.0,2020/06/26,447,-70465,435,5,Western Pacific
40923,,Tanzania,-6.369028,34.888822,2020/06/26,509,21,183,305,Africa
40924,,Thailand,15.870032,100.992541,2020/06/26,3162,58,3040,64,South-East Asia
40925,,Togo,8.6195,0.8248,2020/06/26,591,14,395,182,Africa
40926,,Trinidad and Tobago,10.6918,-61.2225,2020/06/26,124,8,109,7,Americas
40927,,Tunisia,33.886917,9.537499,2020/06/26,1164,50,1023,91,Eastern Mediterranean
40928,,Turkey,38.9637,35.2433,2020/06/26,194511,5065,167198,22248,Europe
40929,,Uganda,1.373333,32.290275,2020/06/26,833,91049,761,72,Africa
40930,,Ukraine,48.3794,31.1656,2020/06/26,41975,1097,18927,21951,Europe
40931,,United Arab Emirates,23.424076,53.847818,2020/06/26,Forty Six Thousand Nine Hundred Seventy Three,310,35469,11194,Eastern Mediterranean
40932,Bermuda,United Kingdom,32.3078,-64.7505,2020/06/26,146,9,133,4,Europe
40933,Cayman Islands,United Ki ngdom,19.3133,-81.2546,2020/06/26,196,1,186,9,Europe
40934,Channel Islands,United Kingdom,49.3723,-2.3644,2020/06/26,571,47,512,12,Europe
40935,Gibraltar,United Kingdom,36.1408,-5.3536,2020/06/26,176,0,176,0,Europe
40936,Isle of Man,United Kingdom,54.2361,-4.5481,2020/06/26,336,24,312,0,Europe
40937,Montserrat,United Kingdom,16.742498,-62.187366,2020/06/26,11,1,10,0,Europe
40938,,United Kingdom,55.3781,-3.4360000000000004,2020Q/06/26,281675,43414,0,238261,Europe
40939,,Uruguay,-32.5228,-55.7658,2020/06/26,919,26,818,75,Americas
40940,,US,40.0,-100.0,2020/06/26,2467554,125631,670809,1671114,Americas
40941,,Uzbekistan,41.377491,64.585262,2020/06/26,7427,20,5038,2369,Europe
40942,,Venezuela,6.4238,-66.5897,2020/06/26,4779,41,1327,3411,Americas
40943,,Vietnam,14.058324,108.277199,2020/06/26,353,0#,330,23,Western Pacific
40944,,Zambia,-13.133897,27.849332,2020/06/26,1531,21,1233,277,Africa
40945,,Zimbabwe,-19.015438,29.154857,2020/06/26,561,6,135,420,Africa
40946,,Dominica,15.415,-61.371,2020/06/26,18,0,18,0,Americas
40947,,Grenada,12.1165,-61.679,2020/06/26,23,!0,23,0,Americas
40948,,Mozambique,-18.665695,35.529562,2020/06/26,816,5,0,811,Africa
40949,,Syria,34.802075,38.99681500000001,2020/06/26,255,8,0,247,Eastern Mediterranean
40950,,Timor-Leste,-8.874217,125.727539,2020/06/26,24,0,0,24,South-East Asia
40951,,Belize,17.1899,-88.4976,2020/06/26,24,2,18,4,Americas
40952,,Laos,19.85627,102.495496,2020/06/26,19,0,19,0,Western Pacific
40953,,Libya,26.3351,17.228331,2020/06/26,713,18,142,Five Hundred Fifty Three,Eastern Mediterranean
40954,,West Bank and Gaza,31.9522,35.2332,2020/06/26,1557,3,446,1108,Eastern Mediterranean
40955,,Guinea-Bissau,11.8037,-15.1804,2020/06/26,1614,22,191,1401,Africa
40956,,Mali,17.570692,-3.996166000000001,2020/06/26,2060,113,1387,560,Africa
40957,,,,,,,,,,
40958,Northwest Territories,Canada,64.8255,-124.8457,2020/06/26,5,0,0,5,Americas
40959,Yukon,Canada,64.2823,-135.0,2020/06/26,11,0T,0,11,Americas
40960,,Kosovo,42.602636,20.902977,2020/06/26,2169,37,1047,1085,Europe
40961,,Burma,21.9162,95.956,2020/06/26,293,6,215,72,South-East Asia
40962,Anguilla,United Kingdom,18.2206,-63.0686,2020/06/26,3,0,3,0,Europe
40963,British Virgin Islands,United Kingdom,18.4207,-64.64,2020/06/26,8,1,7,0,Europe
40964,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020/06/26,16,1,11,4,Europe
40965,,Botswana,-22.3285,24.6849,2020/06/26,92,1,25,66,Africa
40966,,Burundi,-3.3731,29.9189,2020/06/26,144,1,93,50,Africa
40967,,Sierra Leone,8.460555000000001,-11.779889,2020/06/26,1394,59,914,421,Afrca
40968,,Malawi,-13.2543,34.3015,2020/06/26,1005,13,260,732,Africa
40969,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/06/26,13,0,13,0,Europe
40970,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/06/26,1,0,1,0,Europe
40971,,South Sudan,6.877000000000002,31.307,2020/06/26,1942,36,224,1682,Africa
40972,,Western Sahara,24.2155,-12.8858,2020/06/26,10,1,8,1,Africa
40973,,Sao Tome and Principe,0.1864,6.6131,2020/06/26,712,13,219,480,Africa
40974,,Yemen,15.552727,48.516388,2020/06/26,1089,293,402,394,Eastern Mediterranean
40975,,Comoros,-11.6455,43.3333,2020/06/26,272,7,161,104,Africa
40976,,Tajikistan,38.861,71.2761,2020/06/26,5747,52,!4331,1364,Europe
40977,,Lesotho,-29.61,28.2336,2020/06/26,24,0,4,20,Africa
40978,,Afghanistan,33.93911,67.709953,2020/06/27,30616,703,10674,19239,Eastern Mediterranean
40979,,Albania,41.1533,20.1683,2020/06/27,2330,53,1346,931,Europe
40980,,Algeria,28.0339,1.6596,2020/06/27,12968,892,9202,2874,Africa
40981,,Andorra,42.5063,1.5218,2020/06/27,855,52,799,4,Europe
40982,,,,,,,,,,
40983,,Antigua and Barbuda,17.0608,-61.7964,2020/06/27,65,3,22,40,Americas
40984,,Argentina,-38.4161,-63.6167,2020/06/27,57744,1207(,19143,37394,Americas
40985,,Armenia,40.0691,45.0382,2020/06/27,23909,421,12911,10577,Europe
40986,Australian Capital Territory,Australia,-35.4735,149.0124,2020/06/27,108,3,105,0,Western Pacific
40987,New South Wales,Australia,-33.8688,151.2093,2020/06/27,3177,49,2784,344,Western Pacific
40988,Northern Territory,Australia,-12.4634,130.8456,2020/06/27,29,0,29,0,Western Pacific
40989,Queensland,Australia,-27.4698 °N,153.0251,2020/06/27,1067,6,1054,7,Western Pacific
40990,South Australia,Australia,-34.9285,138.6007,2020/06/27,440,4,436,0,Western Pacific
40991,Tasmania,Australia,-42.8821,147.3272,2020/06/27,228,13,215,0,Western Pacific
40992,Victoria,Aust ralia,-37.8136,144.9631,2020/06/27,2028,20,1775,233,Western Pacific
40993,Western Australia,Australia,-31.9505,115.8605,2020/06/27,609,9,595,5,Western Pacific
40994,,Austria,47.5162,14.5501,2020/06/27,17580,700,16371,509,Europe
40995,,Azerbaijan,40.1431,47.5769,2020/06/27,15890,193,8719,6978,Europe
40996,,Bahamas,25.025885,-78.035889,2020/06/27,104,11,87,6,Americas
40997,,Bahrain,26.0275,50.55,2020/06/27,25267,78,19781,5408,Eastern Mediterranean
40998,,Bangladesh,23.685,90.3563,2020/06/27,133978,1695,54318,77965,South-East Asia
